dataset,p_q,algorithm,mean_purity,num_clusters,k,ci
synthetic_10cluster_50nodes,30_1,kmeans,0.8200000000000001,10,12,(0.7635718862799107, 0.8764281137200894)
synthetic_10cluster_50nodes,30_1,kmeans,0.8300000000000001,10,13,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,30_1,kmeans,0.8600000000000001,10,14,(0.7908899571190192, 0.929110042880981)
synthetic_10cluster_50nodes,30_1,kmeans,0.8200000000000001,10,15,(0.7898379044967868, 0.8501620955032133)
synthetic_10cluster_50nodes,30_1,kmeans,0.85,10,16,(0.7892063529560746, 0.9107936470439254)
synthetic_10cluster_50nodes,30_1,kmeans,0.85,10,17,(0.8122973806209834, 0.8877026193790165)
synthetic_10cluster_50nodes,30_1,kmeans,0.8800000000000001,10,18,(0.8142632368880356, 0.9457367631119646)
synthetic_10cluster_50nodes,30_1,kmeans,0.8300000000000001,10,19,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,30_1,kmeans,0.8300000000000001,10,20,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,30_1,kmeans,0.833,10,50,(0.7995401201237734, 0.8664598798762265)
synthetic_10cluster_50nodes,30_1,kmeans,0.6428,10,100,(0.621163032055124, 0.6644369679448761)
synthetic_10cluster_50nodes,30_5,kmeans,0.1666,10,0.1,(0.1312186277417115, 0.2019813722582885)
synthetic_10cluster_50nodes,30_5,kmeans,0.1488,10,0.5,(0.1316552960695632, 0.16594470393043678)
synthetic_10cluster_50nodes,30_5,kmeans,0.16219999999999998,10,1,(0.1343800651586503, 0.19001993484134966)
synthetic_10cluster_50nodes,30_5,kmeans,0.1552,10,2,(0.11378776141164601, 0.196612238588354)
synthetic_10cluster_50nodes,30_5,kmeans,0.201,10,3,(0.12368186406276893, 0.2783181359372311)
synthetic_10cluster_50nodes,30_5,kmeans,0.24939999999999998,10,4,(0.19105739231873517, 0.30774260768126477)
synthetic_10cluster_50nodes,30_5,kmeans,0.2884,10,5,(0.22288226300400815, 0.3539177369959918)
synthetic_10cluster_50nodes,30_5,kmeans,0.6348,10,10,(0.5692600498360548, 0.7003399501639452)
synthetic_10cluster_50nodes,30_5,kmeans,0.6563999999999999,10,11,(0.5658714964050116, 0.7469285035949882)
synthetic_10cluster_50nodes,30_5,kmeans,0.7072,10,12,(0.6459954670274753, 0.7684045329725248)
synthetic_10cluster_50nodes,30_5,kmeans,0.6788000000000001,10,13,(0.6075918981022811, 0.750008101897719)
synthetic_10cluster_50nodes,30_5,kmeans,0.7535999999999999,10,14,(0.6973584073243965, 0.8098415926756034)
synthetic_10cluster_50nodes,30_5,kmeans,0.775,10,15,(0.6893315510558, 0.8606684489442)
synthetic_10cluster_50nodes,30_5,kmeans,0.8190000000000002,10,16,(0.7706688300140552, 0.8673311699859452)
synthetic_10cluster_50nodes,30_5,kmeans,0.7304,10,17,(0.6644049490535013, 0.7963950509464988)
synthetic_10cluster_50nodes,30_5,kmeans,0.7542000000000001,10,18,(0.6938251202666671, 0.8145748797333331)
synthetic_10cluster_50nodes,30_5,kmeans,0.7489999999999999,10,19,(0.6560433527720182, 0.8419566472279816)
synthetic_10cluster_50nodes,30_5,kmeans,0.7588000000000001,10,20,(0.7067181742011651, 0.8108818257988352)
synthetic_10cluster_50nodes,30_5,kmeans,0.6298,10,50,(0.6150321193316923, 0.6445678806683077)
synthetic_10cluster_50nodes,30_5,kmeans,0.5516,10,100,(0.5254980215950389, 0.5777019784049611)
synthetic_10cluster_50nodes,30_point1,kmeans,0.30360000000000004,10,0.1,(0.24980566802008242, 0.35739433197991766)
synthetic_10cluster_50nodes,30_point1,kmeans,0.6164,10,0.5,(0.5163300033904638, 0.7164699966095361)
synthetic_10cluster_50nodes,30_point1,kmeans,0.6516,10,1,(0.5682281269245465, 0.7349718730754534)
synthetic_10cluster_50nodes,30_point1,kmeans,0.75,10,2,(0.6994166280832309, 0.8005833719167691)
synthetic_10cluster_50nodes,30_point1,kmeans,0.73,10,3,(0.6621352851177702, 0.7978647148822298)
synthetic_10cluster_50nodes,30_point1,kmeans,0.78,10,4,(0.6987860723933331, 0.8612139276066669)
synthetic_10cluster_50nodes,30_point1,kmeans,0.8,10,5,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,30_point1,kmeans,0.8198000000000001,10,10,(0.763531521505326, 0.8760684784946742)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7898,10,11,(0.7273620945558925, 0.8522379054441074)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7594,10,12,(0.6996780988248789, 0.8191219011751211)
synthetic_10cluster_50nodes,30_point1,kmeans,0.8676,10,13,(0.8189800492578546, 0.9162199507421455)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7978000000000001,10,14,(0.7401617822882425, 0.8554382177117577)
synthetic_10cluster_50nodes,30_point1,kmeans,0.8144,10,15,(0.759833276279046, 0.8689667237209541)
synthetic_10cluster_50nodes,30_point1,kmeans,0.8056000000000001,10,16,(0.7446987032176206, 0.8665012967823796)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7964,10,17,(0.7401179823858968, 0.8526820176141032)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7908000000000001,10,18,(0.7268798370597626, 0.8547201629402376)
synthetic_10cluster_50nodes,30_point1,kmeans,0.8198000000000001,10,19,(0.7727942829147807, 0.8668057170852195)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7918000000000001,10,20,(0.7356610149715612, 0.8479389850284389)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7337999999999999,10,50,(0.6910035576179753, 0.7765964423820245)
synthetic_10cluster_50nodes,30_point1,kmeans,0.7384000000000001,10,100,(0.6932988413862393, 0.7835011586137608)
synthetic_10cluster_50nodes,30_point5,kmeans,0.1746,10,0.1,(0.12920103622927034, 0.21999896377072967)
synthetic_10cluster_50nodes,30_point5,kmeans,0.2848,10,0.5,(0.22926487352457084, 0.34033512647542913)
synthetic_10cluster_50nodes,30_point5,kmeans,0.45,10,1,(0.36085582596186566, 0.5391441740381343)
synthetic_10cluster_50nodes,30_point5,kmeans,0.6708000000000001,10,2,(0.6365013073448428, 0.7050986926551573)
synthetic_10cluster_50nodes,30_point5,kmeans,0.7402,10,3,(0.7033796906331962, 0.7770203093668038)
synthetic_10cluster_50nodes,30_point5,kmeans,0.76,10,4,(0.6577153576573346, 0.8622846423426654)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8300000000000001,10,5,(0.7542186729300844, 0.9057813270699158)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8300000000000001,10,10,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,30_point5,kmeans,0.85,10,11,(0.780479804895753, 0.919520195104247)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8300000000000001,10,12,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8300000000000001,10,13,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,30_point5,kmeans,0.7994,10,14,(0.7319418479830999, 0.8668581520169001)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8184000000000001,10,15,(0.7747284520129424, 0.8620715479870579)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8366000000000001,10,16,(0.7989876734061754, 0.8742123265938249)
synthetic_10cluster_50nodes,30_point5,kmeans,0.7857999999999999,10,17,(0.702724230938072, 0.8688757690619279)
synthetic_10cluster_50nodes,30_point5,kmeans,0.8371999999999999,10,18,(0.7819440618171496, 0.8924559381828503)
synthetic_10cluster_50nodes,30_point5,kmeans,0.881,10,19,(0.8289922464405874, 0.9330077535594126)
synthetic_10cluster_50nodes,30_point5,kmeans,0.7777999999999999,10,20,(0.6994759138904666, 0.8561240861095333)
synthetic_10cluster_50nodes,30_point5,kmeans,0.6972,10,50,(0.6668185190548573, 0.7275814809451427)
synthetic_10cluster_50nodes,30_point5,kmeans,0.6424000000000001,10,100,(0.614268287125104, 0.6705317128748962)
synthetic_10cluster_50nodes,40_1,kmeans,0.20800000000000002,10,0.1,(0.16863297648075956, 0.24736702351924048)
synthetic_10cluster_50nodes,40_1,kmeans,0.2036,10,0.5,(0.16038917941811906, 0.24681082058188095)
synthetic_10cluster_50nodes,40_1,kmeans,0.5036,10,1,(0.4095329393313372, 0.5976670606686629)
synthetic_10cluster_50nodes,40_1,kmeans,0.7309999999999999,10,2,(0.6832988104564657, 0.7787011895435341)
synthetic_10cluster_50nodes,40_1,kmeans,0.7799999999999999,10,3,(0.7061182564440325, 0.8538817435559674)
synthetic_10cluster_50nodes,40_1,kmeans,0.8099999999999999,10,4,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,40_1,kmeans,0.74,10,5,(0.6708899571190191, 0.8091100428809809)
synthetic_10cluster_50nodes,40_1,kmeans,0.79,10,10,(0.7112746194988554, 0.8687253805011447)
synthetic_10cluster_50nodes,40_1,kmeans,0.76,10,11,(0.6831014432291332, 0.8368985567708668)
synthetic_10cluster_50nodes,40_1,kmeans,0.8200000000000001,10,12,(0.7542632368880355, 0.8857367631119646)
synthetic_10cluster_50nodes,40_1,kmeans,0.75,10,13,(0.6727326230951007, 0.8272673769048993)
synthetic_10cluster_50nodes,40_1,kmeans,0.7699999999999999,10,14,(0.7354449785595094, 0.8045550214404904)
synthetic_10cluster_50nodes,40_1,kmeans,0.8099999999999999,10,15,(0.7693930361966665, 0.8506069638033333)
synthetic_10cluster_50nodes,40_1,kmeans,0.75,10,16,(0.6892063529560746, 0.8107936470439254)
synthetic_10cluster_50nodes,40_1,kmeans,0.8400000000000001,10,17,(0.7631014432291334, 0.9168985567708667)
synthetic_10cluster_50nodes,40_1,kmeans,0.8300000000000001,10,18,(0.7542186729300844, 0.9057813270699158)
synthetic_10cluster_50nodes,40_1,kmeans,0.79,10,19,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,40_1,kmeans,0.78,10,20,(0.7235718862799105, 0.8364281137200895)
synthetic_10cluster_50nodes,40_1,kmeans,0.7958000000000001,10,50,(0.7574962168644219, 0.8341037831355782)
synthetic_10cluster_50nodes,40_1,kmeans,0.6468,10,100,(0.6374741063864175, 0.6561258936135825)
synthetic_10cluster_50nodes,40_5,kmeans,0.1634,10,0.1,(0.12876575736956627, 0.1980342426304337)
synthetic_10cluster_50nodes,40_5,kmeans,0.172,10,0.5,(0.1365868225219436, 0.20741317747805638)
synthetic_10cluster_50nodes,40_5,kmeans,0.1778,10,1,(0.14679423138129288, 0.20880576861870714)
synthetic_10cluster_50nodes,40_5,kmeans,0.2098,10,2,(0.1655919464209006, 0.25400805357909934)
synthetic_10cluster_50nodes,40_5,kmeans,0.246,10,3,(0.1655966558620846, 0.3264033441379154)
synthetic_10cluster_50nodes,40_5,kmeans,0.41320000000000007,10,4,(0.30998964585157757, 0.5164103541484225)
synthetic_10cluster_50nodes,40_5,kmeans,0.5378000000000001,10,5,(0.44591829112416465, 0.6296817088758354)
synthetic_10cluster_50nodes,40_5,kmeans,0.8208,10,10,(0.7762549655020712, 0.8653450344979288)
synthetic_10cluster_50nodes,40_5,kmeans,0.8398,10,11,(0.7896798445692117, 0.8899201554307883)
synthetic_10cluster_50nodes,40_5,kmeans,0.759,10,12,(0.7220514330085638, 0.7959485669914362)
synthetic_10cluster_50nodes,40_5,kmeans,0.8202,10,13,(0.7468048617641166, 0.8935951382358834)
synthetic_10cluster_50nodes,40_5,kmeans,0.8086,10,14,(0.7299120410048863, 0.8872879589951137)
synthetic_10cluster_50nodes,40_5,kmeans,0.8193999999999999,10,15,(0.7744946766718697, 0.8643053233281301)
synthetic_10cluster_50nodes,40_5,kmeans,0.8200000000000001,10,16,(0.789830364915241, 0.8501696350847592)
synthetic_10cluster_50nodes,40_5,kmeans,0.7686000000000001,10,17,(0.6926566291213212, 0.8445433708786789)
synthetic_10cluster_50nodes,40_5,kmeans,0.8276,10,18,(0.7691609886110857, 0.8860390113889143)
synthetic_10cluster_50nodes,40_5,kmeans,0.8666,10,19,(0.832722649184293, 0.9004773508157071)
synthetic_10cluster_50nodes,40_5,kmeans,0.8474,10,20,(0.7787752668607522, 0.9160247331392479)
synthetic_10cluster_50nodes,40_5,kmeans,0.7916000000000001,10,50,(0.74247743676836, 0.8407225632316402)
synthetic_10cluster_50nodes,40_5,kmeans,0.6281999999999999,10,100,(0.6008084826553333, 0.6555915173446665)
synthetic_10cluster_50nodes,40_point1,kmeans,0.36639999999999995,10,0.1,(0.26439190002922563, 0.46840809997077426)
synthetic_10cluster_50nodes,40_point1,kmeans,0.6655999999999999,10,0.5,(0.5857165570040399, 0.7454834429959598)
synthetic_10cluster_50nodes,40_point1,kmeans,0.6719999999999999,10,1,(0.6134785387796221, 0.7305214612203778)
synthetic_10cluster_50nodes,40_point1,kmeans,0.75,10,2,(0.6994166280832309, 0.8005833719167691)
synthetic_10cluster_50nodes,40_point1,kmeans,0.78,10,3,(0.7142632368880355, 0.8457367631119646)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8,10,4,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8200000000000001,10,5,(0.7898379044967868, 0.8501620955032133)
synthetic_10cluster_50nodes,40_point1,kmeans,0.7699999999999999,10,10,(0.7021352851177701, 0.8378647148822297)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8300000000000001,10,11,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8300000000000001,10,12,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8600000000000001,10,13,(0.7996758089935737, 0.9203241910064265)
synthetic_10cluster_50nodes,40_point1,kmeans,0.7999999999999999,10,14,(0.7173976995563248, 0.882602300443675)
synthetic_10cluster_50nodes,40_point1,kmeans,0.76,10,15,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8100000000000002,10,16,(0.7693930361966668, 0.8506069638033336)
synthetic_10cluster_50nodes,40_point1,kmeans,0.79,10,17,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,40_point1,kmeans,0.79,10,18,(0.7493930361966666, 0.8306069638033334)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8300000000000001,10,19,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,40_point1,kmeans,0.8198000000000001,10,20,(0.7631287615067145, 0.8764712384932857)
synthetic_10cluster_50nodes,40_point1,kmeans,0.7607999999999999,10,50,(0.6860089498747726, 0.8355910501252273)
synthetic_10cluster_50nodes,40_point1,kmeans,0.7968,10,100,(0.7299033551774937, 0.8636966448225062)
synthetic_10cluster_50nodes,40_point5,kmeans,0.18339999999999995,10,0.1,(0.11796476059480746, 0.24883523940519245)
synthetic_10cluster_50nodes,40_point5,kmeans,0.30999999999999994,10,0.5,(0.24913157599417546, 0.3708684240058244)
synthetic_10cluster_50nodes,40_point5,kmeans,0.6238,10,1,(0.5512651770529876, 0.6963348229470124)
synthetic_10cluster_50nodes,40_point5,kmeans,0.75,10,2,(0.7122973806209835, 0.7877026193790165)
synthetic_10cluster_50nodes,40_point5,kmeans,0.79,10,3,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,40_point5,kmeans,0.74,10,4,(0.6708899571190191, 0.8091100428809809)
synthetic_10cluster_50nodes,40_point5,kmeans,0.77,10,5,(0.7021352851177702, 0.8378647148822298)
synthetic_10cluster_50nodes,40_point5,kmeans,0.79,10,10,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,40_point5,kmeans,0.8299999999999998,10,11,(0.7542186729300842, 0.9057813270699155)
synthetic_10cluster_50nodes,40_point5,kmeans,0.82,10,12,(0.7320631360365168, 0.907936863963483)
synthetic_10cluster_50nodes,40_point5,kmeans,0.7300000000000001,10,13,(0.6081791085899998, 0.8518208914100004)
synthetic_10cluster_50nodes,40_point5,kmeans,0.86,10,14,(0.7908899571190191, 0.9291100428809809)
synthetic_10cluster_50nodes,40_point5,kmeans,0.78,10,15,(0.6987860723933331, 0.8612139276066669)
synthetic_10cluster_50nodes,40_point5,kmeans,0.8699999999999999,10,16,(0.7870542373661635, 0.9529457626338362)
synthetic_10cluster_50nodes,40_point5,kmeans,0.79,10,17,(0.7112746194988554, 0.8687253805011447)
synthetic_10cluster_50nodes,40_point5,kmeans,0.8400000000000001,10,18,(0.756032279774467, 0.9239677202255332)
synthetic_10cluster_50nodes,40_point5,kmeans,0.8200000000000001,10,19,(0.7542632368880355, 0.8857367631119646)
synthetic_10cluster_50nodes,40_point5,kmeans,0.78,10,20,(0.7235718862799105, 0.8364281137200895)
synthetic_10cluster_50nodes,40_point5,kmeans,0.8164,10,50,(0.7682784585253551, 0.8645215414746449)
synthetic_10cluster_50nodes,40_point5,kmeans,0.7914000000000001,10,100,(0.7544095990892484, 0.8283904009107518)
synthetic_10cluster_50nodes,50_1,kmeans,0.24719999999999995,10,0.1,(0.16454485099017385, 0.32985514900982604)
synthetic_10cluster_50nodes,50_1,kmeans,0.373,10,0.5,(0.2829843349587185, 0.4630156650412815)
synthetic_10cluster_50nodes,50_1,kmeans,0.4998,10,1,(0.4155282440768992, 0.5840717559231008)
synthetic_10cluster_50nodes,50_1,kmeans,0.6916,10,2,(0.6298936304557325, 0.7533063695442674)
synthetic_10cluster_50nodes,50_1,kmeans,0.7499999999999999,10,3,(0.6892063529560745, 0.8107936470439253)
synthetic_10cluster_50nodes,50_1,kmeans,0.77,10,4,(0.7111066258428409, 0.8288933741571591)
synthetic_10cluster_50nodes,50_1,kmeans,0.8200000000000001,10,5,(0.7320631360365171, 0.907936863963483)
synthetic_10cluster_50nodes,50_1,kmeans,0.8300000000000001,10,10,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,50_1,kmeans,0.79,10,11,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,50_1,kmeans,0.7699999999999999,10,12,(0.7217170888079026, 0.8182829111920972)
synthetic_10cluster_50nodes,50_1,kmeans,0.8300000000000001,10,13,(0.7954449785595097, 0.8645550214404905)
synthetic_10cluster_50nodes,50_1,kmeans,0.8400000000000001,10,14,(0.7708899571190192, 0.909110042880981)
synthetic_10cluster_50nodes,50_1,kmeans,0.74,10,15,(0.6495137134903604, 0.8304862865096396)
synthetic_10cluster_50nodes,50_1,kmeans,0.8,10,16,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,50_1,kmeans,0.85,10,17,(0.780479804895753, 0.919520195104247)
synthetic_10cluster_50nodes,50_1,kmeans,0.79,10,18,(0.7112746194988554, 0.8687253805011447)
synthetic_10cluster_50nodes,50_1,kmeans,0.7900000000000001,10,19,(0.737216332869377, 0.8427836671306232)
synthetic_10cluster_50nodes,50_1,kmeans,0.7699999999999999,10,20,(0.7111066258428408, 0.828893374157159)
synthetic_10cluster_50nodes,50_1,kmeans,0.8148,10,50,(0.7509118685021752, 0.8786881314978248)
synthetic_10cluster_50nodes,50_1,kmeans,0.7524,10,100,(0.7063753699767231, 0.7984246300232768)
synthetic_10cluster_50nodes,50_5,kmeans,0.1638,10,0.1,(0.13615228077177216, 0.19144771922822784)
synthetic_10cluster_50nodes,50_5,kmeans,0.14439999999999997,10,0.5,(0.11652819996495958, 0.17227180003504036)
synthetic_10cluster_50nodes,50_5,kmeans,0.16439999999999996,10,1,(0.11677253261374868, 0.21202746738625125)
synthetic_10cluster_50nodes,50_5,kmeans,0.24020000000000002,10,2,(0.16873604002658152, 0.31166395997341856)
synthetic_10cluster_50nodes,50_5,kmeans,0.409,10,3,(0.32148248260881696, 0.496517517391183)
synthetic_10cluster_50nodes,50_5,kmeans,0.5352,10,4,(0.4666145517051722, 0.6037854482948278)
synthetic_10cluster_50nodes,50_5,kmeans,0.6136,10,5,(0.5302827046762915, 0.6969172953237086)
synthetic_10cluster_50nodes,50_5,kmeans,0.8203999999999999,10,10,(0.7550769504314755, 0.8857230495685243)
synthetic_10cluster_50nodes,50_5,kmeans,0.8,10,11,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,50_5,kmeans,0.8102,10,12,(0.7475802280715116, 0.8728197719284885)
synthetic_10cluster_50nodes,50_5,kmeans,0.8400000000000001,10,13,(0.7631014432291334, 0.9168985567708667)
synthetic_10cluster_50nodes,50_5,kmeans,0.8302000000000002,10,14,(0.7822221168951997, 0.8781778831048006)
synthetic_10cluster_50nodes,50_5,kmeans,0.8400000000000001,10,15,(0.7796758089935736, 0.9003241910064266)
synthetic_10cluster_50nodes,50_5,kmeans,0.7904,10,16,(0.7119327418879662, 0.8688672581120338)
synthetic_10cluster_50nodes,50_5,kmeans,0.8400000000000001,10,17,(0.8030591282220164, 0.8769408717779837)
synthetic_10cluster_50nodes,50_5,kmeans,0.8300000000000001,10,18,(0.7954449785595097, 0.8645550214404905)
synthetic_10cluster_50nodes,50_5,kmeans,0.8100000000000002,10,19,(0.7572163328693771, 0.8627836671306233)
synthetic_10cluster_50nodes,50_5,kmeans,0.8600000000000001,10,20,(0.809981823162488, 0.9100181768375122)
synthetic_10cluster_50nodes,50_5,kmeans,0.8093999999999999,10,50,(0.746887101475773, 0.8719128985242268)
synthetic_10cluster_50nodes,50_5,kmeans,0.8122,10,100,(0.7722568549658038, 0.8521431450341963)
synthetic_10cluster_50nodes,50_point1,kmeans,0.43759999999999993,10,0.1,(0.35989000813954675, 0.5153099918604531)
synthetic_10cluster_50nodes,50_point1,kmeans,0.6712,10,0.5,(0.6043679833877529, 0.7380320166122472)
synthetic_10cluster_50nodes,50_point1,kmeans,0.6726,10,1,(0.5978641640216182, 0.7473358359783817)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8100000000000002,10,2,(0.7572163328693771, 0.8627836671306233)
synthetic_10cluster_50nodes,50_point1,kmeans,0.79,10,3,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8300000000000001,10,4,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8099999999999999,10,5,(0.717956175938239, 0.9020438240617609)
synthetic_10cluster_50nodes,50_point1,kmeans,0.78,10,10,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,50_point1,kmeans,0.78,10,11,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,50_point1,kmeans,0.79,10,12,(0.7493930361966666, 0.8306069638033334)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8,10,13,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,50_point1,kmeans,0.7894,10,14,(0.7273582118442059, 0.8514417881557941)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8190000000000002,10,15,(0.7627606315390449, 0.8752393684609554)
synthetic_10cluster_50nodes,50_point1,kmeans,0.7778,10,16,(0.721596230944318, 0.8340037690556821)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8290000000000001,10,17,(0.7817635679626558, 0.8762364320373444)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8272,10,18,(0.7699865514960682, 0.8844134485039319)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8158000000000001,10,19,(0.7713968774819803, 0.8602031225180199)
synthetic_10cluster_50nodes,50_point1,kmeans,0.8408000000000001,10,20,(0.7917033716755207, 0.8898966283244795)
synthetic_10cluster_50nodes,50_point1,kmeans,0.7962,10,50,(0.7374827970889454, 0.8549172029110547)
synthetic_10cluster_50nodes,50_point1,kmeans,0.7024000000000001,10,100,(0.6615874413174095, 0.7432125586825907)
synthetic_10cluster_50nodes,50_point5,kmeans,0.3534,10,0.1,(0.26503213774249235, 0.44176786225750764)
synthetic_10cluster_50nodes,50_point5,kmeans,0.49160000000000004,10,0.5,(0.4077276779587995, 0.5754723220412006)
synthetic_10cluster_50nodes,50_point5,kmeans,0.7316,10,1,(0.656174253805657, 0.8070257461943431)
synthetic_10cluster_50nodes,50_point5,kmeans,0.72,10,2,(0.6387860723933331, 0.8012139276066669)
synthetic_10cluster_50nodes,50_point5,kmeans,0.6799999999999999,10,3,(0.592063136036517, 0.7679368639634829)
synthetic_10cluster_50nodes,50_point5,kmeans,0.75,10,4,(0.6892063529560746, 0.8107936470439254)
synthetic_10cluster_50nodes,50_point5,kmeans,0.7099999999999999,10,5,(0.6243561120599886, 0.7956438879400111)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8099999999999999,10,10,(0.7572163328693768, 0.862783667130623)
synthetic_10cluster_50nodes,50_point5,kmeans,0.7700000000000001,10,11,(0.6870542373661638, 0.8529457626338365)
synthetic_10cluster_50nodes,50_point5,kmeans,0.78,10,12,(0.7498379044967868, 0.8101620955032133)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8,10,13,(0.7523095396031619, 0.8476904603968382)
synthetic_10cluster_50nodes,50_point5,kmeans,0.7899999999999999,10,14,(0.7188628400298492, 0.8611371599701506)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8099999999999999,10,15,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,50_point5,kmeans,0.76,10,16,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8400000000000001,10,17,(0.7631014432291334, 0.9168985567708667)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8,10,18,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8099999999999999,10,19,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,50_point5,kmeans,0.8,10,20,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,50_point5,kmeans,0.7472000000000001,10,50,(0.7193739343136895, 0.7750260656863107)
synthetic_10cluster_50nodes,50_point5,kmeans,0.7060000000000001,10,100,(0.6650139404492191, 0.746986059550781)
synthetic_10cluster_50nodes,60_1,kmeans,0.288,10,0.1,(0.22873320919887197, 0.347266790801128)
synthetic_10cluster_50nodes,60_1,kmeans,0.38820000000000005,10,0.5,(0.30720915699107537, 0.4691908430089247)
synthetic_10cluster_50nodes,60_1,kmeans,0.6718,10,1,(0.6235620953257774, 0.7200379046742225)
synthetic_10cluster_50nodes,60_1,kmeans,0.7310000000000001,10,2,(0.6637167205272965, 0.7982832794727037)
synthetic_10cluster_50nodes,60_1,kmeans,0.8,10,3,(0.724594761241967, 0.8754052387580331)
synthetic_10cluster_50nodes,60_1,kmeans,0.76,10,4,(0.6760322797744669, 0.8439677202255331)
synthetic_10cluster_50nodes,60_1,kmeans,0.8,10,5,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,60_1,kmeans,0.75,10,10,(0.659200068575873, 0.840799931424127)
synthetic_10cluster_50nodes,60_1,kmeans,0.78,10,11,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,60_1,kmeans,0.8099999999999999,10,12,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,60_1,kmeans,0.8200000000000001,10,13,(0.7542632368880355, 0.8857367631119646)
synthetic_10cluster_50nodes,60_1,kmeans,0.79,10,14,(0.7043561120599888, 0.8756438879400112)
synthetic_10cluster_50nodes,60_1,kmeans,0.8,10,15,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,60_1,kmeans,0.8099999999999999,10,16,(0.7312746194988553, 0.8887253805011446)
synthetic_10cluster_50nodes,60_1,kmeans,0.79,10,17,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,60_1,kmeans,0.7300000000000001,10,18,(0.6621352851177703, 0.7978647148822299)
synthetic_10cluster_50nodes,60_1,kmeans,0.86,10,19,(0.809981823162488, 0.910018176837512)
